comment,date,num_likes,tag,sentiment_score
역시 환경파괴부     ,2023.11.7,0,instagram,0
물가 안정이나 잡아  일회용은 늘리고 퇴행,2023.11.7,0,instagram,0
관심은 오직 지들 밥그릇 뿐   ,2023.11.7,0,instagram,0
종이컵은 종이가 아님  우리 음식이 닿는 부분은 비닐 코팅  환경호르몬 오조오억게 드링킹 하는 거임  찬물에서도 나옴  일회용품은 그냥 환경호르몬 미세플라스틱에 버무려 먹는거고 우리 몸속에 떠다니다가 야금야금 건강이 나빠져도 일회용품은 계속 쓴다는  ,2023.11.7,0,instagram,0
제발 바닷가  산이나 국립공원에 일회용품 들고가지 마세요  일부러 버리지 않아도 바람에 날려 본의아니게 버려지게 됩니다  그거 뛰어가서 줍는 사람은 없죠  그렇게 뒹굴다가 야생동물이 먹서나 몸에 감깁니다     ,2023.11.7,0,instagram,0
이 정부는 이랬다 저랬다 언제 내려오려나,2023.11.7,0,instagram,0
지원금 돈은 계속 나가고 달라지는 건 없겠네요 ,2023.11.7,0,instagram,0
한동안은 뭐지  잘적응했는데  ,2023.11.7,0,instagram,0
뭐냐 증말  할말이 없네,2023.11.7,0,instagram,0
에효   ,2023.11.7,0,instagram,0
역행하는 정부      요즘 친환경    저탄소 겁나 외치면서 예산 책정한거 다 어디갔누    주식이며 경제며 환경이며 전부 나락가는 윤정부,2023.11.7,0,instagram,0
일본 아베형이 골판지 사업한다고 아베정부가 나서서 골판지를 그리 써대며 팔아주더니  회용품 회사들과의 커넥션이 있나 의심되는구만,2023.11.7,0,instagram,0
                                         ,2023.11.7,0,instagram,0
          난리다  ,2023.11.7,0,instagram,0
병싱같은 정책 철회,2023.11.7,0,instagram,0
왜 이러냐  줄리가 그러기 싫대 ,2023.11.7,0,instagram,0
해야할 건 왜 꼭  안하냐 ,2023.11.7,0,instagram,0
이게뭐하자는거지    이게나라냐   후진국으로만드는시람들   ,2023.11.7,0,instagram,0
한동안 안하는 것들이 많지 네들이  일을 뭐같이 하지 항상 ,2023.11.7,0,instagram,0
지금 세대가 미루면 미룰수록  후세대의 부채가 된다  ,2023.11.7,0,instagram,0
진짜 화가 나네요 하 ,2023.11.7,0,instagram,0
지랄을 해라,2023.11.7,0,instagram,0
마시고 간다는데도 일회용컵에 주는 대형카페 존 시름 딱봐도 지들 설거지하기 싫어서   만만한 스벅만 맨날 뚜드려맞지  ,2023.11.7,0,instagram,0
      ,2023.11.14,0,instagram,0
부들부들부들   ,2023.11.21,0,instagram,0
종이빨대도 어차피 재생 안된다며? 대체 누구를 위한 종이빨대인가?,2023.11.24,44,news,0
환경에 더 나쁘다는 연구는 어쩌고 ㅋ,2023.11.24,29,news,0
리짜이밍의 민주당이 정권 잡으면 보복할까봐 무서운 듯!! 그걸 떠나서 기업들이 스스로 한다면 말릴 필욘 전혀 없죠!,2023.11.24,26,news,0
"언제부터 고렇게 기후문제 환경문제 신경 썼냐? 태양광발전 한다고 산이란 산은 다 작살 내놓고 뭔 견소리.좌빠리들놈들 떠드는 소리가 되려 소음공해고,떠드냐고 튀는 니놈들 침 섞인,뱉어내는 더럽게 오염된 니놈들 말이 환경오염이다.",2023.11.18,11,news,0
재명이가 철학이나 원칙이 있어서 뭔가를 반대하는게 아니야... 얘는 잉여인간 토착 악플러 종자 그놈처럼 그냥 습관적으로 무조건 반대하는거야... 더러운 인간성이 둘다 50보 100보 잖아... 한심한것들...,2023.11.18,9,news,0
종이컵 빨대로 깔짝쑈 하지말고 신형 원자력 발전소 개발에 투자해라! 눈 앞에 코끼리 두고 개미 잡는다고 쑈 작작해라!,2023.11.18,8,news,0
이재명씨. 그래서 당신은 매일 일회용품이 가득한 샌드위치 세트와 초밥 등을 법카로 주문배달을 시켜 드셨군요. ㅋㅋㅋ,2023.11.18,6,news,0
아이고 ×× 꼴에 ~^ 재판이나 잘받아라 ~^ 요즘에는 샌드위치 어떻게 드시나 ?,2023.11.18,3,news,0
죄명이 놈은 제 문제도 해결하지 않은 상태서 뭔 이래라 저래라냐 입 닥치고 있어라.,2023.11.18,3,news,0
아무것도 모르시잖아요.. 방탄한다고 공부하나 안하고 정부가하면 반대.. 국힘당하면 반다.. 더만당 정책도 똑바로 몰라서 정책위장도 당황하게 만들고.. 공부 좀 하세요.. 제발.. 교도소에서 할려고 그러나... 참참참..,2023.11.18,3,news,0
낼모래 감옥직행할 전과4범이 괴변 ? 교도소안에서 그런소리해라 교도소동문들 이 어떻케 생각하는지물어보고 ...이번에들어가면 별이몇개냐 ?,2023.11.18,2,news,0
얜 뭐 알고나 하는소린가? 써준거나 씨부리지 말고 공부좀해라. 쇼하느나 공부할 시간이나 있을려나?,2023.11.18,2,news,0
조속히 이재명의 재판을 정상화 해야 한다.,2023.11.18,1,news,0
"말 신용이 없는 놈자 말 들을 가치도 없지만,무조건 반대만 해 대니 더 들을 필요도 없다.그냥 찌그러져 있다가 갈 데나 가그라.",2023.11.8,33,news,0
요즘도 일본산 샴푸 쓰나? 법카로 쓰시나? 아니면 누가 사주시나? 자기돈은 아까워서 1원 한푼 안쓸 것 같은데~,2023.11.8,28,news,0
니 꼴이나 관리 잘해라. 아무리 정부가 잘못해도.. 입이 백개라도 주딩이 닥치고 있어야 할 자가 어디 함부로 짖고 있나!,2023.11.8,27,news,0
"입만 열면 거짓말, 쌍소리, 내로남불. 저게 대통령이 못된게 얼마나 다행인지...",2023.11.8,13,news,0
웃기고 자빠졌네 세금으로 초밥이나 사먹는 주제에 무슨 기후변화 어쩌구 어울리지도 않는말을 지꺼리면 니 입이 부끄럽다고 하겠다,2023.11.8,12,news,0
"그렇게 나라를 사랑하는 자가 법카로 일본산 샴푸, 쇠고기,초밥 사서 쳐 바르고 처 먹는가?",2023.11.8,11,news,0
카페에서 일회용품 규제? 전형적인 장식용 규제다. 뭐 일회용품 제조사가 만들어 판매하는 양을 매년 조사라도 해보고 이야기 하던가. 별차이 없을거다. 양으로 따지면 빙산의 일각만 규제하는 거니까. 평소에 규제가 잘 먹히지도 않는다. 그러다가 일제단속에 걸린 업체만 과태료 물고. 풍기문란 단속이랑 비슷해.,2023.11.8,10,news,0
뭉가 일당이 5년동안 한 짓거리는 정상적인게 하나도 없어 이놈아 하다못해 종이 빨대업체도 패거리와 관련이 있는지도 모르고 나만 그런생각할까? 국민을 편하게 해야지 때되면 30만원 살포하고 결국 국민은 30만원 한두번 받고 평생 3000만원 도 넘게 갚아야 하는게 현실이쟎아,2023.11.8,3,news,0
"말 신용이 없는 놈자 말 들을 가치도 없지만,무조건 반대만 해 대니 더 들을 필요도 없다.그냥 찌그러져 있다가 갈 데나 가그라.",2023.11.8,3,news,0
요즘도 일본산 샴푸 쓰나? 법카로 쓰시나? 아니면 누가 사주시나? 자기돈은 아까워서 1원 한푼 안쓸 것 같은데~,2023.11.8,2,news,0
니 꼴이나 관리 잘해라. 아무리 정부가 잘못해도.. 입이 백개라도 주딩이 닥치고 있어야 할 자가 어디 함부로 짖고 있나!,2023.11.8,1,news,0
"입만 열면 거짓말, 쌍소리, 내로남불. 저게 대통령이 못된게 얼마나 다행인지...",2023.11.8,1,news,0
#인권#환경#시민#연대#정의----> 저 단어 내새우는 단체들은 믿고 거르면됨. 포퓰리즘의 창시자가 왜저러지?,2023.11.8,1,news,0
웃기고 자빠졌네 세금으로 초밥이나 사먹는 주제에 무슨 기후변화 어쩌구 어울리지도 않는말을 지꺼리면 니 입이 부끄럽다고 하겠다,2023.11.8,0,news,0
"그렇게 나라를 사랑하는 자가 법카로 일본산 샴푸, 쇠고기,초밥 사서 쳐 바르고 처 먹는가?",2023.11.8,0,news,0
카페에서 일회용품 규제? 전형적인 장식용 규제다. 뭐 일회용품 제조사가 만들어 판매하는 양을 매년 조사라도 해보고 이야기 하던가. 별차이 없을거다. 양으로 따지면 빙산의 일각만 규제하는 거니까. 평소에 규제가 잘 먹히지도 않는다. 그러다가 일제단속에 걸린 업체만 과태료 물고. 풍기문란 단속이랑 비슷해.,2023.11.8,0,news,0
"실생활과 연관된 것들중에 심각한 환경오염이 아닌 경우는 이것저것 붙여가며 태클 좀 걸지마라.정작 진짜 환경오염은 전국토에 널부러져 흉하게 자연 훼손시키고 있는 태양열 방열판인데,이에 대해서는 왜 한마디 안하냐?후손에게 물려줄 환경도 정치적으로 계산하냐? 앞으로 환경단체 심사 철저히 하여 엉터리 단체는 지원 중단해야 한다",2023.11.8,44,news,0
"환경시민단체...문어벙 때 탈원전 태양광사업을 하면서 엉청나게 환경파괴를 했는데...그 때는 말 한마디 못하다가...이제와서 일회용품 규제 철회를 비판하네! 참! 웃기는 사람들이다. 일반 시민들은 환경시민단체 헛소리를 들은척도 안하고, 코웃음 친다.",2023.11.8,23,news,0
"국내 '환경시민단체'에 속한 인간들아!! 너희들이 환경을 위해서 한 일이 무엇인가 잘 반성해 보기 바란다. 국민들을 괴롭히는게 환경사업이 아니다. 세치 혀만 살아서 주접을 떤 너희들 때문에 대한민국의 실질적인 환경은 후퇴했고, 국민들은 온갖 환경보호의 굴레에 가두어져 온갖 불편을 감수해야만 했다. 정부는 환경부를 중심으로 실질적인 환경보호가 이루어지도록 해야 할 것이며, 시민단체라는 명분 하에 온갖 이권에 개입해서 자신들의 이익만 챙기는데 혈안에 되어있는 소위 환경단체라는 놈들에 대한 조사를 강화해서 불법을 조금이라도 저지른 놈들은 다 구속시켜야 한다.",2023.11.8,10,news,0
이념따라 진실까지 왜곡하는 단체는 없느니만 못하다.,2023.11.8,8,news,0
"선택적 환경, 선택적 행동..... 그냥 환경단체, 시민단체라 하지 말고.....내편만 환경단체....'내환단'이라고 해라..... 사악한 종들의 집합체....",2023.11.8,8,news,0
우리나라는 되도않은 환경단체들이 나라를 갉아먹는 집단들이다 나라의 비전을 저해하는 악의축들이다,2023.11.8,7,news,0
"실생활과 연관된 것들중에 심각한 환경오염이 아닌 경우는 이것저것 붙여가며 태클 좀 걸지마라.정작 진짜 환경오염은 전국토에 널부러져 흉하게 자연 훼손시키고 있는 태양열 방열판인데,이에 대해서는 왜 한마디 안하냐?후손에게 물려줄 환경도 정치적으로 계산하냐? 앞으로 환경단체 심사 철저히 하여 엉터리 단체는 지원 중단해야 한다",2023.11.8,2,news,0
"환경시민단체...문어벙 때 탈원전 태양광사업을 하면서 엉청나게 환경파괴를 했는데...그 때는 말 한마디 못하다가...이제와서 일회용품 규제 철회를 비판하네! 참! 웃기는 사람들이다. 일반 시민들은 환경시민단체 헛소리를 들은척도 안하고, 코웃음 친다.",2023.11.8,1,news,0
"국내 '환경시민단체'에 속한 인간들아!! 너희들이 환경을 위해서 한 일이 무엇인가 잘 반성해 보기 바란다. 국민들을 괴롭히는게 환경사업이 아니다. 세치 혀만 살아서 주접을 떤 너희들 때문에 대한민국의 실질적인 환경은 후퇴했고, 국민들은 온갖 환경보호의 굴레에 가두어져 온갖 불편을 감수해야만 했다. 정부는 환경부를 중심으로 실질적인 환경보호가 이루어지도록 해야 할 것이며, 시민단체라는 명분 하에 온갖 이권에 개입해서 자신들의 이익만 챙기는데 혈안에 되어있는 소위 환경단체라는 놈들에 대한 조사를 강화해서 불법을 조금이라도 저지른 놈들은 다 구속시켜야 한다.",2023.11.8,1,news,0
이념따라 진실까지 왜곡하는 단체는 없느니만 못하다.,2023.11.8,0,news,0
"선택적 환경, 선택적 행동..... 그냥 환경단체, 시민단체라 하지 말고.....내편만 환경단체....'내환단'이라고 해라..... 사악한 종들의 집합체....",2023.11.8,0,news,0
우리나라는 되도않은 환경단체들이 나라를 갉아먹는 집단들이다 나라의 비전을 저해하는 악의축들이다,2023.11.8,0,news,0
종이빨대 생산할때 탄소배출 5.5배 // 쉽게분해 되지않아 환경오염 비슷하네 // 면밀한 조사검토후 도입여부 결정해,2023.11.8,105,news,0
"잘한 일이다. 규제는 기업의 발목을 잡을 뿐, 종이는 자연으로 보네면 되지",2023.11.8,67,news,0
환경만 생각하면 이번의조치가 역행하는 것일수도 있지만 그동안 많이 불편했고 업소등에서는 업주도 손님도 불편했고 불필요한 지출도 많았다.선거용이 아닌 부득이한 조치였다 생각한다.쓰레기없는 환경 이세상에 싫어할 사람이있나 너무 환경만 강조할것도 아닌것이 환경들먹인 폐해도 많았다.,2023.11.8,27,news,0
"조선일보 사설이랍시고 자기 이름은 숨긴채 뻘소리하는 인간은 누구인가? 멋대로 선거용으로 매도하면 되는가? 거창하게 ""환경"" 만 갖다 부치면 정의 인가? 태양광등이 실질적 환경에 도움되는 대안이 되지 못하여 원자력으로 돌아서는 세상에 이 사설의 주장은 OOO식 꽉 막힌 사고와 다를 바 무엇인가? 진정 환경에 대한 고민을 하는 자라면, 멋대로 총선용이라 매도 할 것이 아니라 불편만 초래하는 겉치레 환경보호 정책이 아니라, 360도 돌아보는 큰그림을 위해 재고하고자 하는 현 정부의 노력을 두손두발 다 들고 환영해도 모자랄 판에 왠 겉핥기식 헛소리냐",2023.11.8,20,news,0
"환경만 강조할 것도 아니다. 그동안 양산골개버린 뭉가놈 강점기 시절, 환경보호단체들 들먹인 폐해도 수없이 많았다. 후쿠시마 처리수 배출로 수산물 시장 교란. 새만금 잼버리 대회. 환경단체들 믿지못하는 것은 자업자득이다. 종이 빨대는 환경파괴 아닌가 ? 플라스틱보다 더 큰 환경파괴다... 텁텁한 맛이 느껴져 진짜 싫었는데...우리는 정부의 결정을 환영한다... 선거용이 아닌 부득이한 조치였다 생각한다. 간단하고 편리하게 사용되고 있는 일회용품을 금지해야 한다고 하는 조선일보의 사설내용이 오히려 견강부회격이다. 어제는 공매도의 역기능은 생각도 않고, 딴지걸더니...쯧쯧",2023.11.8,18,news,0
또다시 자연으로 돌아가자는 말인가? 일회용규제가 여론이 높다고? 여론은 늘 그렇게 나온다. 그러나 내가 대상이되면 정부는 죽일놈들이된다. 일회용품 사후관리나 똑바로들 해라. 다 쓰레기로 버리지말고. 그게 혁신이고 개혁이다. 현대문명에서 과학을 이용을 왜안하나?,2023.11.8,17,news,0
일회용 종이컵 사용 중지가 적응되어 가는데 갑자기 백지화라니....환경부 맞냐?? 인기와 선거를 의식하지 말아라....,2023.11.8,16,news,0
종이 빨대는 환경파괴 아닌가 ? 플라스틱보단 더 환경파괴다... 텁텁한 맛이 느켜져 진짜 싫었는데 구웃 환영 한다...,2023.11.8,11,news,0
옳다. 그러나 한표가 아쉽다. 선거는 지면 끝이다. 이기고 보자!,2023.11.8,11,news,0
사설에 공감한다. 지금 당장 불편하더라도 지켜야 할 것은 물러나면 안 된다. 정책의 퇴행보다 진보를 원한다,2023.11.8,8,news,0
환경파괴 요인이 마치 1회용 컴이 주범이라는 주장이네! 찢죄멍이 쓰는 일제삼푸는 환경보호용인가! 보다 근원적 처방도 제시하면서 이런 논리를 펴야지 이게 무슨 사설인가 쇠설인가!,2023.11.8,8,news,0
안하겠다는 것이 아닌데 뭘 그리 난리노 조선일보 논설. 타 국가도 언제까지 하겠다고 준비 중인데 우리도 그렇게 하면 되는 거지. 조선일보는 늘 민생 민생 떠들더니... 민생은 안챙기나?,2023.11.8,7,news,0
종이빨대 생산할때 탄소배출 5.5배 // 쉽게분해 되지않아 환경오염 비슷하네 // 면밀한 조사검토후 도입여부 결정해,2023.11.8,7,news,0
"잘한 일이다. 규제는 기업의 발목을 잡을 뿐, 종이는 자연으로 보네면 되지",2023.11.8,6,news,0
환경만 생각하면 이번의조치가 역행하는 것일수도 있지만 그동안 많이 불편했고 업소등에서는 업주도 손님도 불편했고 불필요한 지출도 많았다.선거용이 아닌 부득이한 조치였다 생각한다.쓰레기없는 환경 이세상에 싫어할 사람이있나 너무 환경만 강조할것도 아닌것이 환경들먹인 폐해도 많았다.,2023.11.8,4,news,0
"조선일보 사설이랍시고 자기 이름은 숨긴채 뻘소리하는 인간은 누구인가? 멋대로 선거용으로 매도하면 되는가? 거창하게 ""환경"" 만 갖다 부치면 정의 인가? 태양광등이 실질적 환경에 도움되는 대안이 되지 못하여 원자력으로 돌아서는 세상에 이 사설의 주장은 OOO식 꽉 막힌 사고와 다를 바 무엇인가? 진정 환경에 대한 고민을 하는 자라면, 멋대로 총선용이라 매도 할 것이 아니라 불편만 초래하는 겉치레 환경보호 정책이 아니라, 360도 돌아보는 큰그림을 위해 재고하고자 하는 현 정부의 노력을 두손두발 다 들고 환영해도 모자랄 판에 왠 겉핥기식 헛소리냐",2023.11.8,4,news,0
"환경만 강조할 것도 아니다. 그동안 양산골개버린 뭉가놈 강점기 시절, 환경보호단체들 들먹인 폐해도 수없이 많았다. 후쿠시마 처리수 배출로 수산물 시장 교란. 새만금 잼버리 대회. 환경단체들 믿지못하는 것은 자업자득이다. 종이 빨대는 환경파괴 아닌가 ? 플라스틱보다 더 큰 환경파괴다... 텁텁한 맛이 느껴져 진짜 싫었는데...우리는 정부의 결정을 환영한다... 선거용이 아닌 부득이한 조치였다 생각한다. 간단하고 편리하게 사용되고 있는 일회용품을 금지해야 한다고 하는 조선일보의 사설내용이 오히려 견강부회격이다. 어제는 공매도의 역기능은 생각도 않고, 딴지걸더니...쯧쯧",2023.11.8,3,news,0
또다시 자연으로 돌아가자는 말인가? 일회용규제가 여론이 높다고? 여론은 늘 그렇게 나온다. 그러나 내가 대상이되면 정부는 죽일놈들이된다. 일회용품 사후관리나 똑바로들 해라. 다 쓰레기로 버리지말고. 그게 혁신이고 개혁이다. 현대문명에서 과학을 이용을 왜안하나?,2023.11.8,2,news,0
일회용 종이컵 사용 중지가 적응되어 가는데 갑자기 백지화라니....환경부 맞냐?? 인기와 선거를 의식하지 말아라....,2023.11.8,2,news,0
종이 빨대는 환경파괴 아닌가 ? 플라스틱보단 더 환경파괴다... 텁텁한 맛이 느켜져 진짜 싫었는데 구웃 환영 한다...,2023.11.8,2,news,0
옳다. 그러나 한표가 아쉽다. 선거는 지면 끝이다. 이기고 보자!,2023.11.8,2,news,0
사설에 공감한다. 지금 당장 불편하더라도 지켜야 할 것은 물러나면 안 된다. 정책의 퇴행보다 진보를 원한다,2023.11.8,1,news,0
환경파괴 요인이 마치 1회용 컴이 주범이라는 주장이네! 찢죄멍이 쓰는 일제삼푸는 환경보호용인가! 보다 근원적 처방도 제시하면서 이런 논리를 펴야지 이게 무슨 사설인가 쇠설인가!,2023.11.8,1,news,0
안하겠다는 것이 아닌데 뭘 그리 난리노 조선일보 논설. 타 국가도 언제까지 하겠다고 준비 중인데 우리도 그렇게 하면 되는 거지. 조선일보는 늘 민생 민생 떠들더니... 민생은 안챙기나?,2023.11.8,1,news,0
환경부와 환경단체는 같은 운동권인가? 후쿠시마 오염수 배출로 수산물 시장 교란. 새만금 잼버리 대회. 환경부가 정신 차릴 때가 되었는데! 시간이 걸리는 일인데 손 놓고 있는 모습인지 아닌지 국민에게 이해되게 시스템 구축하는 일. 어쩌다 장관 인가?,2023.11.8,1,news,0
잘했다.,2023.11.8,1,news,0
우리나라처럼 분리수거 잘 하는 나라도 없다며 그럼 된거야... 어차피 다시 재활용해서 사용하면 되는건데 뭔 상관이냐고.,2023.11.8,37,news,0
"비닐류 안쓰기 위해, 종이류 제작용 벌목이 환경 파괴를 더 시킨다.",2023.11.8,21,news,0
되도않은 규제일색으로 국민에 군림하는 환경부부터 없애버려라,2023.11.8,17,news,0
정신나간 놈들. 환경부 공무원들에게 지구온난화 대비 세금 걷어라.,2023.11.8,1,news,0
"환경단체들이 문제다.실생활과 연관된 것들중에 심각한 환경오염이 아닌 경우는 이것저것 붙여가며 태클 좀 걸지마라.정작 진짜 환경오염은 전국토에 널부러져 흉하게 자연 훼손시키고 있는 태양열 방열판인데,이에 대해서는 왜 한마디 안하냐?후손에게 물려줄 환경도 정치적으로 계산하냐? 앞으로 환경단체 심사 철저히 하여 엉터리 단체는 지원 중단해야 한다",2023.11.7,547,news,0
좌파정부가 싸놓은 똥을 치우시느라 윤대통령님 너무 고생이 많으십니다. 하나하나 잘못된 일들이 제자리를 찾아가네요. 모든 국민들이 윤대통령님께 감사를 드립니다.,2023.11.7,111,news,0
사용자 입장에서 종이 빨대는 편의성이나 감성 측면에서 그렇게 상쾌하지 않았다. 사소하지만 자영업자들께 아주 조금이라도 도움이 되면 좋겠다.,2023.11.7,98,news,0
민주당정권에 사고친걸 수습한다고 고생많네요 현정부가;;; 진짜 종이빨때 줄때 화나던대 식감도 사라지고 진짜 잘한일이네요.,2023.11.7,98,news,0
정책후퇴라고 주장하는 환경팔이들이 카페 차려서 해보면 좋겠네요. 문재인도 환경 팔아먹다가 자기 카페에선 종이컵 쓰던데요.,2023.11.7,56,news,0
고집 버리고...국익과 국민만 생각 해라. 국민이 바라는 정치를 하면 된다.,2023.11.7,20,news,0
돈줘가며 만들어 놓은 pla 는 활용할 생각조차 안하고 어짜피 종이도 코팅은 실리콘에 플라스틱인데 종이 들어간다고 친환경 친환경 용비어천가 부르고 있는걸 보면 환경부가 얼마나 머저리 집단인지 알 수 있지.,2023.11.7,18,news,0
편리한 용품을 자연보호란 미명하에 못쓰게 만든는건 옳지않다. 문명의 혜택을 보게하라. 사용한 일회용품을 사후관리를 잘하는게 자연보호다. 일회용품이 쓰임세가 너무많은데 사용불가 정책은 현대에 맞지않다. 일회용품 만드는 회사도 살아야하고 사용자도 편해야한다. 자연보호 한답시고 분리수거하는데 대부분 쓰레기로 나가는것도 불합리하다. 자연보호하려면 사용후대책이 과학적으로 이루어지는것이 더 합리적이다.,2023.11.7,17,news,0
문재인이 일회용컵 보증금을 어디다 쌓아두고 누구한테 월급을 줬을까?,2023.11.7,16,news,0
환경규제 취지는 좋치만 대다수 국민들이 공감할 수 있어야 하고 공무원들 권한을 위한 규제는 모두 철폐해야 한다!,2023.11.7,11,news,0
그거 반가운 소식이네. 종이 빨대가 말이 되나? 종이겁 사용 나는 대환영이다.,2023.11.7,11,news,0
플라스틱 빨대는 업소내에서 재활용해서 쓰는 걸로 하자....,2023.11.7,0,news,0
바다거북 콧구멍에 꽂힌 빨대를 빼느라 고통스러워하던 장면이 떠오른다제발 자연을 생각합시다,2023.11.28,0,youtube,0
대체제품 연구하던 업체들은 어쩌라는건지,2023.11.27,1,youtube,0
ㄹㅇ 종이빨대는 무쓸모이고 종이컵은 우유팩 보상사업처럼 재활용 방안을 알아봐야징,2023.11.24,0,youtube,0
종이컵은 재활용이 불가합니다,2023.11.27,0,youtube,0
기존 종이컵 공장이나 빨대 공장에서 돈 썼나,2023.11.16,0,youtube,0
플라스틱 컵은,2023.11.14,0,youtube,0
미국중국인도일본부터 좀 분리수거 및 재활용 하라고 따지세요 괜한 한국 국민들만 잡지말고,2023.11.14,0,youtube,0
친환경 정책의 효용성과는 별개로 왜이리 정책이 휘뚜루마뚜루,2023.11.11,0,youtube,0
환경단체좌파 세금도둑 정치집단,2023.11.11,0,youtube,0
문씨가 만든 개불편함 만들기 정상으로돌린 윤씨,2023.11.11,1,youtube,0
빨대를 꼭 써야 하나 그냥 마시면 될걸,2023.11.10,0,youtube,0
만주당 개ㅐ세들 땜에 아놔 종이컵 좀  쓰자요,2023.11.8,0,youtube,0
빨대없이 먹을 수 있는 건 빨대없이 마셔라 굳이 하겠다고 한걸 왜 엎냐,2023.11.8,2,youtube,0
뭐하는 짓이야 일회용 종이는 몰라도 비닐과 플라스틱은 사용 금지해야지우리가 최빈국들과 같은 수준으로 가면 안되지요 플라스틱비닐을 사용하는 업소는 불매운동하는게 방법일 듯정부는 문 닫던지 하고요,2023.11.8,0,youtube,0
음 윤 정부 벌레들이 뭔 벌렌지 이번에 확실히 알겠네 돈벌레 좀벌레들임을 알겠네 얘네들 머리속엔 돈 이권 이런 것들 밖에는 없지 미래 우리 인간들 특히 우리 자손들을 위한 생각은 1 도 없지 따뜻한 가슴은 없는 하찮은 벌레들,2023.11.7,0,youtube,0
종이 빨대 본인 혼자 하세요,2023.11.7,2,youtube,0
그냥 전정부가 하는건 무조건 반대네이러니 엿것을 좋아하는 틀니들인  우파가 집권하면 발전이 없지,2023.11.7,0,youtube,0
뭔 규제를 다 풀어버리냐고 종이빨대가 문제점이 많으면 그것만 개선하면되지,2023.11.7,2,youtube,0
오히려 좋아인간의 궁극의 발명품인 플라스틱빨대를 못쓰게하고 나무잘라서 나무빨대그것도 일회용 오히려 플라스틱이 나음종이빨대는 몇번이나 바꾸고 맛도 이상함,2023.11.7,1,youtube,0
왜하는거야 우리만하면 뭐가달라짐,2023.11.7,2,youtube,0
이랬다 저랬다야,2023.11.7,1,youtube,0
환경부  구조조정좀 해라  할일 없으니  국민만  힘들게 한다  분리 수거정도에서  만족하자  한국처럼  그정도 하는 나라도거의 없다  환경부가  한국을  환경토피아  만들려고  그런가  틈만나면  일거리  만들고 다닌다  그리 환경생각하면  자전거  타고 다니지  비닐봉지가  너희들  자동차만큼  오염시키겠는가너희들  자동차 만땅이면  몇만장  비닐  만들겠다 가만히 있으면  중간은 간다,2023.11.7,1,youtube,0
휴 다행이네,2023.11.7,1,youtube,0
장식들이 생각해봐야 장식이지,2023.11.7,1,youtube,0
정부가하는일에 토달지마라니들이원한 정부잔아,2023.11.7,0,youtube,0
아니 뵹신들이 우리만 한다고 되냐고요 미래세대 따위 알빠아니고 걍 쓰자 니들이 그래봤자 나는 막 버릴건데 되겠어 ㅋㅋㅋ 막 버리면 편하고 좋아 한번 사는 인생 그딴걸 왜 지켜야됨,2023.11.7,3,youtube,0
결국 유예ㅋㅋㅋ어차피 나중엔 안될거임 모순엄청많음,2023.11.7,0,youtube,0
의지 없는것은 정부,2023.11.7,3,youtube,0
탁상공론 지리죠 써글넘들 이런 개같은 정책 내는 니들 월급이나 줄여,2023.11.7,0,youtube,0
백날해봐라 옆나라 일본은 음식물을 일반 쓰레기봉투에 같이버리고중국은 분리수거 개념도 없고 ㅋㅋㅋㅋㅋㅋ,2023.11.7,16,youtube,0
미국도 음쓰 일쓰 재활용 하나도안하고 한방에 조저버림 개한민국매번 줫도아닌거로 자랑하려고 가랑이찢어지듯 해도 별반소용없음,2023.11.7,0,youtube,0
미국도 음쓰 일쓰 재활용 하나도안하고 한방에 조저버림 개한민국매번 줫도아닌거로 자랑하려고 가랑이찢어지듯 해도 별반소용없음,2023.11.7,0,youtube,0
플라스틱폐으로 원유기름 생산이 가능하다라면 비닐봉지 과자봉지는못쓰면 어떻게 해요,2023.11.7,1,youtube,0
플라스틱쓰는게  카페  뿐인가이럴꺼면  플라스틱 용품  자체를  생산하지 말라고해만만한게  카페야,2023.11.7,2,youtube,0
플라스틱 일회용 줄이기 운동 이해는 하겠는데유럽 주요 나라에서도 아직 시행 안하는 것을 너무 앞서가진 말자오히려 유럽 선진국들이 이미 수 십년 전부터 해오던 정책제도들부터 좀 따라가자는 말이다,2023.11.7,18,youtube,0
없는거지 ㅋ,2023.11.7,2,youtube,0
대안산업을 정부에서 마련해주고 규제한다고 해야지 다 상인에게 책임을 모는 정책이라 전형적인 내일 아니면 괜찮다는 정책인듯,2023.11.7,9,youtube,0
친환경 제품이 친환경이 맞는거냐플라스틱빨대 재활용 할수있다 종이빨대 재활용 못한다 일부제품 빼고 종이빨때를 코팅하기때문종이빨때는 만드는과정이 더욱힘들고 만드는과정에서 연료비가 더듬플라스틱빨때는 만드는과정이 쉽기때문에 연료비가 덜듬 원재료 부터 만드는과정 납품과정 사용하기까지 최종 으로 따져본다면 플라스틱 빨대가 더 친환경입니다 다만 불리수거를 잘하고 빨대에 색을 첨가하지 않아야 한다는점,2023.11.7,2,youtube,0
친환경을 원유비로만 생각하니까 그렇죠 친환경의 범위는 매우넓어요,2023.11.18,0,youtube,0
종이 빨대가 의미 있나 ㅎㅎ 나무 다 짜르는데 재활용 불가  종이빨때,2023.11.7,1,youtube,0
레알 ㅋㅋ,2023.11.7,0,youtube,0
젠장,2023.11.7,0,youtube,0
종이빨때 코팅때문에 재활용도 안되서 오히려 환경오염 심해진다던데,2023.11.7,13,youtube,0
